symbol,name,exchange,sector,list_date,mktcap
WDFC,WD-40 Co.,NASDAQ,家庭产品/用品,,2950904180
MLHR,"Herman Miller, Inc.",NASDAQ,,,2949109074
MGRC,McGrath RentCorp,NASDAQ,商业服务,,2948395253
KLRA,"Kailera Therapeutics, Inc.",NASDAQ,,,2947245325
VC,Visteon Corp.,NYSE,汽车部件与设备,,2945952615
DHT,"DHT Holdings, Inc.",NYSE,运输,,2943843377
COCO,"The Vita Coco Co., Inc.",NASDAQ,商业服务,,2936920726
HTGC,"Hercules Capital, Inc.",NYSE,私募股权投资,,2929569257
CEIX,"CONSOL Energy, Inc.",NYSE,,,2927982776
UNFI,"United Natural Foods, Inc.",NASDAQ,,,2920955021
VRNS,"Varonis Systems, Inc.",NASDAQ,,,2920297768
FSM,Fortuna Mining Corp.,NYSE,采矿,,2917659850
NOG,"Northern Oil & Gas, Inc.",NYSE,油气,,2915224123
ARQT,"Arcutis Biotherapeutics, Inc.",NASDAQ,,,2914206606
BANC,"Banc of California, Inc.",NASDAQ,银行,,2913238868
BKE,"The Buckle, Inc.",NYSE,零售,,2910771859
ETOR,eToro Group Ltd.,NASDAQ,,,2910691556
BELFA,"Bel Fuse, Inc.",NASDAQ,电子,,2899606634
CON,"Concentra Group Holdings Parent, Inc.",NYSE,,,2899124123
UBSH,Union Bankshares Corp.,NASDAQ,银行,,2894843534
AEO,"American Eagle Outfitters, Inc.",NYSE,,,2894305502
VECO,"Veeco Instruments, Inc.",NASDAQ,半导体,,2888549040
ITGR,Integer Holdings Corp.,NYSE,,,2884714627
ESGRP,Enstar Group Ltd.,NASDAQ,,,2881925178
CCC,"CCC Intelligent Solutions Holdings, Inc.",NYSE,化学制品,,2878294377
EEFT,"Euronet Worldwide, Inc.",NASDAQ,,,2874793593
JOYY,"JOYY, Inc.",NASDAQ,,,2874616447
GPK,Graphic Packaging Holding Co.,NYSE,包装容器,,2873122995
LCII,LCI Industries,NYSE,,,2868724965
DBD,"Diebold Nixdorf, Inc.",NYSE,计算机,,2865837301
ARCB,ArcBest Corp.,NASDAQ,,,2847174103
DBRG,"DigitalBridge Group, Inc.",NYSE,,,2844918721
DX,"Dynex Capital, Inc.",NYSE,,,2843614978
PLAB,"Photronics, Inc.",NASDAQ,半导体,,2837462913
ADS,Alliance Data Systems Corp.,NYSE,媒体内容,,2837054598
KALU,Kaiser Aluminum Corp.,NASDAQ,,,2822839686
FBK,FB Financial Corp.,NYSE,,,2819250460
RHI,"Robert Half, Inc.",NYSE,商业服务,,2815327502
CALY,Callaway Golf Co.,NASDAQ,,,2807890970
SUPN,"Supernus Pharmaceuticals, Inc.",NASDAQ,生物技术和制药,,2803652943
WU,The Western Union Co.,NYSE,,,2793169770
AMBA,"Ambarella, Inc.",NASDAQ,半导体,,2791541036
BTE,Baytex Energy Corp.,NYSE,油气,,2786173700
UNIT,"Uniti Group, Inc.",NASDAQ,,,2785899165
CWT,California Water Service Group,NYSE,,,2785749978
UE,Urban Edge Properties,NYSE,,,2785257823
NKTR,Nektar Therapeutics,NASDAQ,生物技术和制药,,2782523102
PBH,"Prestige Consumer Healthcare, Inc.",NYSE,家庭产品/用品,,2782104644
HAE,Haemonetics Corp.,NYSE,医疗保健产品,,2781310227
SPNT,SiriusPoint Ltd.,NYSE,,,2778501646
XXI,"Twenty One Capital, Inc.",NYSE,,,2765589927
IHS,IHS Holding Ltd.,NYSE,,,2764694710
WRBY,"Warby Parker, Inc.",NYSE,,,2759360636
BBU,Brookfield Business Partners LP,NYSE,,,2757085863
HIW,"Highwoods Properties, Inc.",NYSE,,,2749310475
SBLK,Star Bulk Carriers Corp.,NASDAQ,,,2748120790
SEZL,"Sezzle, Inc.",NASDAQ,,,2745202911
WOR,"Worthington Enterprises, Inc.",NYSE,,,2742899168
SHOO,Steven Madden Ltd.,NASDAQ,服饰,,2735726068
INFQ,"Infleqtion, Inc.",NYSE,,,2732958432
EXK,Endeavour Silver Corp.,NYSE,采矿,,2728120700
UAA,"Under Armour, Inc.",NYSE,,,2727825578
HNI,HNI Corp.,NYSE,,,2727811240
PHIN,"PHINIA, Inc.",NYSE,,,2726643083
BTDR,Bitdeer Technologies Group,NASDAQ,,,2725128250
ESGRO,Enstar Group Ltd.,NASDAQ,,,2724170009
SLNO,"Soleno Therapeutics, Inc.",NASDAQ,,,2723702413
TNK,Teekay Tankers Ltd.,NYSE,,,2704995775
DKL,Delek Logistics Partners LP,NYSE,油气,,2700232577
MODG,Topgolf Callaway Brands Corp.,NYSE,,,2699412053
AMPX,"Amprius Technologies, Inc.",NYSE,,,2697904203
RLX,"RLX Technology, Inc.",NYSE,,,2694987064
HYH,"Halyard Health, Inc.",NYSE,,,2691696686
HUBG,"Hub Group, Inc.",NASDAQ,运输,,2689531342
HRG,"HRG Group, Inc.",NYSE,控股公司-多元经营,,2686814614
IMNM,"Immunome, Inc.",NASDAQ,,,2686278299
KYIV,Kyivstar Group Ltd.,NASDAQ,,,2681480824
CALX,"Calix, Inc.",NYSE,电信,,2680769949
TRMK,Trustmark Corp.,NASDAQ,银行,,2676904592
BBT,Beacon Financial Corp.,NYSE,银行,,2674197911
CVB,Lehman ABS 7.75% CorTS Kinder Deb-Bkd Series 2002-6,NYSE,,,2669000002
BHFAP,"Brighthouse Financial, Inc.",NASDAQ,,,2667690038
VCYT,"Veracyte, Inc.",NASDAQ,,,2667451799
STUB,"Stubhub Holdings, Inc.",NYSE,,,2664729072
CECO,CECO Environmental Corp.,NASDAQ,商业服务,,2662137301
VERA,"Vera Therapeutics, Inc.",NASDAQ,,,2661302984
CLMT,"Calumet, Inc.",NASDAQ,,,2653866441
DW,Drew Industries Inc,NYSE,,,2653286966
DXPE,"DXP Enterprises, Inc.",NASDAQ,,,2649020757
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,,,2639841177
TGB,Taseko Mines Ltd.,NYSE,采矿,,2638043089
UA,"Under Armour, Inc.",NYSE,服饰,,2636259124
MFS,"Manitowoc Food Service, Inc. When Issued",NYSE,,,2635958122
ATKR,"Atkore, Inc.",NYSE,,,2634574798
NGVT,Ingevity Corp.,NYSE,,,2631299766
HE,"Hawaiian Electric Industries, Inc.",NYSE,电力,,2630736015
WAFD,"WaFd, Inc.",NASDAQ,银行,,2627793591
WRD,"WeRide, Inc.",NYSE,,,2623382354
HTFL,"HeartFlow, Inc.",NASDAQ,,,2622472111
CHEF,"The Chefs' Warehouse, Inc.",NASDAQ,食品,,2622408771
ASH,"Ashland, Inc.",NYSE,化学制品,,2610744429
ANDE,"The Andersons, Inc.",NASDAQ,农业,,2608153994
SVM,"Silvercorp Metals, Inc.",NYSE,采矿,,2607054586
CUBI,"Customers Bancorp, Inc.",NASDAQ,银行,,2597811041
KN,Knowles Corp.,NYSE,,,2595482179
AEHR,Aehr Test Systems,NASDAQ,半导体,,2592691819
TALO,"Talos Energy, Inc.",NYSE,,,2587975990
ELVN,"Enliven Therapeutics, Inc.",NASDAQ,,,2570221294
AYA,AMAYA INC,NASDAQ,,,2568287811
ATRO,Astronics Corp.,NASDAQ,航空航天/国防,,2568243583
LMAT,"LeMaitre Vascular, Inc.",NASDAQ,,,2566036138
IRON,"Disc Medicine, Inc.",NASDAQ,,,2565882622
CLDX,"Celldex Therapeutics, Inc.",NASDAQ,生物技术,,2556148631
HOG,"Harley-Davidson, Inc.",NYSE,汽车制造,,2554483408
CXT,Crane NXT Co.,NYSE,,,2547751042
TBBK,"The Bancorp, Inc. (Delaware)",NASDAQ,银行,,2543034448
BRZE,"Braze, Inc.",NASDAQ,,,2542385148
ACHC,"Acadia Healthcare Co., Inc.",NASDAQ,健康护理服务,,2538303698
IVT,InvenTrust Properties Corp.,NYSE,,,2535326284
DJT,Trump Media & Technology Group Corp.,NASDAQ,,,2534858776
NYAX,Nayax Ltd. (Israel),NASDAQ,,,2534237938
CDLR,Cadeler A/S,NYSE,,,2532884812
ADMA,"ADMA Biologics, Inc.",NASDAQ,,,2532334596
FRME,First Merchants Corp. (Indiana),NASDAQ,银行,,2530326443
PLBL,Polibeli Group Ltd.,NASDAQ,,,2528073612
NESR,National Energy Services Reunited Corp.,NASDAQ,,,2521941487
FIGS,"FIGS, Inc.",NYSE,,,2509012597
RH,RH,NYSE,零售,,2503962844
TRN,"Trinity Industries, Inc.",NYSE,,,2500292397
GEO,"The GEO Group, Inc.",NYSE,,,2498878242
ZLAB,Zai Lab Ltd.,NASDAQ,,,2494501908
AMR,"Alpha Metallurgical Resources, Inc.",NASDAQ,,,2493305137
GRND,"Grindr, Inc.",NYSE,,,2489310945
SAM,"Boston Beer Co., Inc.",NYSE,饮料,,2486820121
HTO,H2O America,NASDAQ,,,2480247880
RSI,"Rush Street Interactive, Inc.",NYSE,,,2477232182
FBNC,First Bancorp (North Carolina),NASDAQ,银行,,2468847606
BHE,"Benchmark Electronics, Inc.",NYSE,,,2468340255
DK,"Delek US Holdings, Inc.",NYSE,油气,,2455447961
VAC,Marriott Vacations Worldwide Corp.,NYSE,娱乐,,2443673337
TDC,Teradata Corp.,NYSE,计算机,,2439042822
SAH,"Sonic Automotive, Inc.",NYSE,,,2430895211
VGNT,Versigent Plc,NYSE,,,2427010703
VNET,"VNET Group, Inc.",NASDAQ,互联网,,2419878966
KWR,Quaker Houghton,NYSE,化学制品,,2419456824
GRDN,"Guardian Pharmacy Services, Inc.",NYSE,,,2417277337
RARE,"Ultragenyx Pharmaceutical, Inc.",NASDAQ,,,2411721450
OSW,OneSpaWorld Holdings Ltd.,NASDAQ,,,2410977688
DNOW,"DNOW, Inc.",NYSE,,,2407670919
XMTR,"Xometry, Inc.",NASDAQ,,,2406726226
PENN,"PENN Entertainment, Inc.",NASDAQ,,,2404500479
PTRN,"Pattern Group, Inc.",NASDAQ,,,2398720442
AAMI,"Acadian Asset Management, Inc.",NYSE,,,2393412056
DRD,DRDGOLD Ltd.,NYSE,采矿,,2381873977
BRSL,Brightstar Lottery Plc,NYSE,,,2380419502
HUN,Huntsman Corp.,NYSE,化学制品,,2378254202
HCM,HUTCHMED (China) Ltd.,NASDAQ,,,2370557162
AUO,AU Optronics Corp.,NYSE,计算机硬件,,2367564323
ABM,"ABM Industries, Inc.",NYSE,,,2367067160
NTCT,"NetScout Systems, Inc.",NASDAQ,计算机,,2363772022
CPRI,Capri Holdings Ltd.,NYSE,,,2363575563
XRAY,"Dentsply Sirona, Inc.",NASDAQ,医疗保健产品,,2361778511
TENB,"Tenable Holdings, Inc.",NASDAQ,,,2348303423
CENT,Central Garden & Pet Co.,NASDAQ,,,2348105332
SLDE,"Slide Insurance Holdings, Inc.",NASDAQ,,,2345906937
MH,"McGraw Hill, Inc.",NYSE,,,2337858549
AMGP,Antero Midstream GP LP,NYSE,,,2335397489
AMBP,Ardagh Metal Packaging SA,NYSE,,,2328039541
RLAY,"Relay Therapeutics, Inc.",NASDAQ,,,2327903594
MCW,"Mister Car Wash, Inc.",NYSE,,,2325631868
VRRM,Verra Mobility Corp.,NASDAQ,,,2321131035
NBTB,"NBT Bancorp, Inc.",NASDAQ,银行,,2320150340
EOSE,"Eos Energy Enterprises, Inc.",NASDAQ,,,2312013953
FRSH,"Freshworks, Inc.",NASDAQ,,,2311143872
NN,"NextNav, Inc.",NASDAQ,,,2311118747
ROG,Rogers Corp.,NYSE,,,2305776650
SGML,Sigma Lithium Corp.,NASDAQ,,,2296015259
EXTR,"Extreme Networks, Inc.",NASDAQ,电信,,2291309328
CSGS,"CSG Systems International, Inc.",NASDAQ,,,2290558026
BANR,Banner Corp.,NASDAQ,银行,,2282165445
WTTR,"Select Water Solutions, Inc.",NYSE,,,2280827239
PK,"Park Hotels & Resorts, Inc.",NYSE,,,2274205344
PBI,"Pitney Bowes, Inc.",NYSE,计算机硬件,,2271491719
FLNC,"Fluence Energy, Inc.",NASDAQ,,,2269761173
BUSE,First Busey Corp.,NASDAQ,银行,,2268779112
MNR,Mach Natural Resources LP,NYSE,房地产信托投资基金,,2265907119
AMSC,American Superconductor Corp.,NASDAQ,电力组件与设备,,2262059533
MTX,"Minerals Technologies, Inc.",NYSE,化学制品,,2259732809
MLCO,Melco Resorts & Entertainment Ltd.,NASDAQ,,,2259729651
BFR,BBVA Banco Franc茅s SA,NYSE,银行,,2258671947
BCRX,"BioCryst Pharmaceuticals, Inc.",NASDAQ,生物技术,,2250107389
FA,First Advantage Corp.,NASDAQ,,,2249913236
HLIO,"Helios Technologies, Inc.",NASDAQ,,,2249131573
NWN,Northwest Natural Holding Co.,NYSE,天然气,,2247493167
NTB,The Bank of N.T. Butterfield & Son Ltd.,NYSE,,,2244799957
ADPT,Adaptive Biotechnologies Corp.,NYSE,,,2244637430
VISN,Vistance Networks,NASDAQ,媒体内容,,2232073843
HTH,"Hilltop Holdings, Inc.",NYSE,保险,,2230585805
NSIT,"Insight Enterprises, Inc.",NASDAQ,,,2225192735
DAWN,"Day One Biopharmaceuticals, Inc.",NASDAQ,,,2224784794
ITCB,Banco Itau Chile,NYSE,,,2219621048
PUYI,"Puyi, Inc.",NASDAQ,,,2213429013
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,生物技术和制药,,2211084121
CEPU,Central Puerto SA,NYSE,,,2208590774
PLUS,"ePlus, Inc.",NASDAQ,互联网,,2208266033
PRSC,"ModivCare, Inc.",NASDAQ,,,2206689804
DAC,Danaos Corp.,NYSE,,,2206443188
PAHC,Phibro Animal Health Corp.,NASDAQ,生物技术和制药,,2203467187
FLOC,"Flowco Holdings, Inc.",NYSE,,,2197913947
GCMG,"GCM Grosvenor, Inc.",NASDAQ,,,2193826278
TMC,"TMC the metals co., Inc.",NASDAQ,,,2191932055
DDR,DDR Corp.,NYSE,,,2189100730
ARR,"ARMOUR Residential REIT, Inc.",NYSE,,,2183831815
AXGN,"AxoGen, Inc.",NASDAQ,,,2179702644
EFSC,Enterprise Financial Services Corp.,NASDAQ,银行,,2172179819
CDEV,"Centennial Resource Development, Inc.",NASDAQ,,,2172151490
TSRA,Tessera Technologies,NASDAQ,半导体,,2169269691
STC,Stewart Information Services Corp.,NYSE,保险,,2167781036
AVPT,"AvePoint, Inc.",NASDAQ,,,2163906062
COTY,"Coty, Inc.",NYSE,,,2160415544
BRP,"Baldwin Insurance Group, Inc.",NASDAQ,,,2160188141
BLBD,Blue Bird Corp.,NASDAQ,,,2159498826
SYBT,"Stock Yards Bancorp, Inc.",NASDAQ,银行,,2159390375
AERO,Grupo Aerom茅xico SAB de CV,NYSE,,,2149886740
AAPG,"Ascentage Pharma Group International Co., Ltd.",NASDAQ,,,2146599752
HURN,"Huron Consulting Group, Inc.",NASDAQ,,,2145921588
OAS,"Oasis Petroleum, Inc.",NYSE,,,2145305593
DCO,"Ducommun, Inc.",NYSE,,,2144263112
PQG,"PQ Group Holdings, Inc.",NYSE,,,2142867575
GRAL,"GRAIL, Inc.",NASDAQ,,,2141257342
SSW,Seaspan Corp.,NYSE,运输,,2137719533
PUMP,ProPetro Holding Corp.,NASDAQ,,,2135987574
AESI,"Atlas Energy Solutions, Inc.",NYSE,,,2135852236
ECO,Okeanis Eco Tankers Corp.,NYSE,,,2135081278
LCID,"Lucid Group, Inc.",NASDAQ,,,2134859917
MLYS,"Mineralys Therapeutics, Inc.",NASDAQ,,,2134680754
ZIONZ,Zions Bancorporation,NASDAQ,银行,,2130663029
EVCM,"EverCommerce, Inc.",NASDAQ,,,2129026719
CIXX,CI Financial Corp.,NYSE,,,2127381475
BHC,"Bausch Health Cos., Inc.",NYSE,,,2121273121
AXL,"American Axle & Manufacturing Holdings, Inc.",NYSE,汽车制造,,2121012000
DFTX,"Definium Therapeutics, Inc.",NASDAQ,,,2120579249
PRDO,Perdoceo Education Corp.,NASDAQ,,,2120561092
WLYB,"John Wiley & Sons, Inc.",NYSE,,,2114507474
CENTA,Central Garden & Pet Co.,NASDAQ,,,2113979703
ATHM,"Autohome, Inc.",NYSE,,,2105324314
WLY,"John Wiley & Sons, Inc.",NYSE,,,2104756021
DRH,DiamondRock Hospitality Co.,NYSE,,,2100729384
BPFHP,"Boston Private Financial Holdings, Inc.",NASDAQ,,,2099537430
MBFIP,"MB Financial, Inc.",NASDAQ,,,2097280000
GEL,Genesis Energy LP,NYSE,管道,,2096589227
CDNL,"Cardinal Infrastructure Group, Inc.",NASDAQ,,,2094474757
MCRI,"Monarch Casino & Resort, Inc.",NASDAQ,住宿,,2093861975
FORTY,Formula Systems (1985) Ltd.,NASDAQ,软件,,2089537478
NYLD,"NRG Yield, Inc.",NYSE,,,2087282389
CHA,Chagee Holdings Ltd.,NASDAQ,,,2085043233
TYRA,"Tyra Biosciences, Inc.",NASDAQ,,,2084362759
AUPH,"Aurinia Pharmaceuticals, Inc.",NASDAQ,,,2084210836
COHU,"Cohu, Inc.",NASDAQ,半导体,,2082391157
CCU,Compa帽铆a Cervecer铆as Unidas SA,NYSE,饮料,,2072911049
STOK,"Stoke Therapeutics, Inc.",NASDAQ,,,2071758794
NWBI,"Northwest Bancshares, Inc. (Pennsylvania)",NASDAQ,银行,,2071067278
OMCL,"Omnicell, Inc.",NASDAQ,软件,,2070126717
IE,"Ivanhoe Electric, Inc.",NYSE,,,2066529972
BOFI,"BofI Holding, Inc.",NASDAQ,储蓄及贷款,,2062393265
WERN,"Werner Enterprises, Inc.",NASDAQ,运输,,2062284013
ZYME,"Zymeworks, Inc.",NYSE,,,2060564059
MBFIO,"MB Financial, Inc.",NASDAQ,,,2060367827
DGII,"Digi International, Inc.",NASDAQ,软件,,2060338970
ALG,"Alamo Group, Inc.",NYSE,,,2054189946
HCI,"HCI Group, Inc.",NYSE,保险,,2051300241
NYLD.A,"NRG Yield, Inc.",NYSE,,,2050463252
NMM,Navios Maritime Partners LP,NYSE,,,2047319227
SPSC,"SPS Commerce, Inc.",NASDAQ,软件,,2043911103
XPRO,Expro Group Holdings NV,NYSE,,,2043295943
CTOS,"Custom Truck One Source, Inc.",NYSE,,,2042434746
PWP,Perella Weinberg Partners,NASDAQ,,,2041048910
SEM,Select Medical Holdings Corp.,NYSE,健康护理服务,,2040721084
GT,Goodyear Tire & Rubber Co.,NASDAQ,汽车制造,,2037137487
NEOG,Neogen Corp.,NASDAQ,,,2035242745
CXW,"CoreCivic, Inc.",NYSE,商业服务,,2035089966
IMAX,IMAX Corp.,NYSE,电子,,2033387392
GNL,"Global Net Lease, Inc.",NYSE,,,2033031021
SKWD,"Skyward Specialty Insurance Group, Inc.",NASDAQ,,,2032500104
VVX,"V2X, Inc.",NYSE,,,2028003776
VERX,"Vertex, Inc.",NASDAQ,,,2021855005
ATEN,"A10 Networks, Inc.",NYSE,软件,,2016878406
PAX,Patria Investments Ltd.,NASDAQ,,,2014087540
NTST,NetSTREIT Corp.,NYSE,,,2004540716
GTY,Getty Realty Corp.,NYSE,房地产信托投资基金,,2003877205
CMPR,Cimpress Plc,NASDAQ,,,2003528340
WB,Weibo Corp.,NASDAQ,媒体内容,,1999774470
FDP,"Fresh Del Monte Produce, Inc.",NYSE,,,1993455904
VET,"Vermilion Energy, Inc.",NYSE,,,1993102363
NCNO,"nCino, Inc.",NASDAQ,,,1991758380
CMRE,"Costamare, Inc.",NYSE,,,1990920505
THR,"Thermon Group Holdings, Inc.",NYSE,油气服务,,1989921861
EZPW,"EZCORP, Inc.",NASDAQ,零售,,1989735474
CLBK,"Columbia Financial, Inc.",NASDAQ,,,1988089008
BRBR,"BellRing Brands, Inc.",NYSE,,,1984786130
BW,"Babcock & Wilcox Enterprises, Inc.",NYSE,,,1984544940
BLX,Banco Latinoamericano de Comercio Exterior SA,NYSE,银行,,1984370058
COT,Cott Corp. (Canada),NYSE,饮料,,1978955962
KMPR,Kemper Corp.,NYSE,保险,,1976699302
GRC,The Gorman-Rupp Co.,NYSE,机械-多元,,1976357579
BBAI,"BigBear.ai Holdings, Inc.",NYSE,,,1970826722
AHG,Akso Health Group,NASDAQ,,,1970419916
TIC,"TIC Solutions, Inc.",NYSE,,,1964948392
CAPR,"Capricor Therapeutics, Inc.",NASDAQ,,,1964539073
TRVI,"Trevi Therapeutics, Inc.",NASDAQ,,,1963557242
NEXT,NextDecade Corp.,NASDAQ,,,1963499336
DXC,DXC Technology Co.,NYSE,,,1957162661
UTI,"Universal Technical Institute, Inc.",NYSE,,,1955428834
AGRO,Adecoagro SA,NYSE,农业,,1952589013
LC,LendingClub Corp.,NYSE,,,1949604320
TGLS,"Tecnoglass, Inc.",NASDAQ,,,1946985464
NGL,NGL Energy Partners LP,NYSE,,,1943884424
ASTH,"Astrana Health, Inc.",NASDAQ,,,1943844853
OFG,OFG Bancorp,NYSE,银行,,1939173704
WGS,GeneDx Holdings Corp.,NASDAQ,,,1936571437
SOC,Sable Offshore Corp.,NYSE,,,1934787341
NBHC,National Bank Holdings Corp.,NYSE,控股公司-多元经营,,1934290177
INVX,"Innovex International, Inc.",NYSE,,,1931439153
FCF,First Commonwealth Financial Corp. (Pennsylvania),NYSE,银行,,1930673979
TNET,"TriNet Group, Inc.",NYSE,,,1929481573
QUBT,"Quantum Computing, Inc.",NASDAQ,,,1924292845
SPB,"Spectrum Brands Holdings, Inc.",NYSE,,,1921903620
ARCO,"Arcos Dorados Holdings, Inc.",NYSE,零售,,1912820541
INBX,"Inhibrx Biosciences, Inc.",NASDAQ,,,1908660535
HIMX,"Himax Technologies, Inc.",NASDAQ,半导体,,1908219426
IOSP,"Innospec, Inc.",NASDAQ,化学制品,,1907604916
FMC,FMC Corp.,NYSE,化学制品,,1906936799
